22.3772,10.0151,7.1618,5.12676,4.20289,3.45987,3.61657,3.24911
21.9337,10.4471,6.86556,5.45596,4.33935,3.58483,4.4102,2.88643
21.485,9.65781,6.68183,5.06694,4.20451,3.61719,4.21998,2.91479
20.5072,10.5365,6.5889,5.3695,4.20899,3.47315,3.81363,3.05811
22.2348,10.7008,7.24917,5.33982,4.55693,3.51842,3.56516,3.51014
23.3647,11.0185,6.96183,5.47944,4.27721,3.62066,3.10972,3.20025
23.0675,9.67854,6.64125,5.31955,4.1482,3.49112,3.27138,3.47987
21.6537,10.1123,6.69991,5.35767,4.13723,3.57334,3.17492,3.42249
18.6483,9.66776,6.37894,5.17492,4.30035,3.5109,3.03256,3.15862
22.395,10.4063,7.00326,5.13861,4.10733,3.5107,3.01653,3.19394
19.3065,10.5431,6.64332,5.23371,4.51957,3.50997,3.79203,3.10922
18.8708,9.62932,6.98454,5.18684,4.16581,3.59705,3.00657,3.68083
19.2261,10.1356,7.21509,5.13263,4.1687,3.50923,3.01539,3.22626
21.6712,9.97469,7.08123,5.10291,4.17222,3.55342,3.12394,3.08007
18.0031,10.4834,6.72914,5.29747,4.12401,3.48407,3.23564,3.37498
18.5074,9.93446,7.42156,5.41557,4.12554,3.60645,3.18334,2.82616
21.0933,10.1795,7.20611,5.26047,4.3274,3.46037,3.21026,2.82125
18.2746,9.93618,6.80168,5.40362,4.11647,3.44727,3.03139,3.35273
18.1367,10.4605,6.76229,5.1363,4.1088,3.6021,3.18504,4.64625
19.1867,9.39598,6.89786,5.30776,4.12266,3.59965,3.28184,4.17738
19.1446,9.92267,6.72742,5.11654,4.12699,3.54395,3.87455,3.48483
19.8658,9.69083,6.987,5.19729,4.26621,3.52772,3.60637,3.66863
18.7416,10.5926,6.93773,5.1107,4.27191,3.61944,3.03434,3.68539
19.9538,9.94034,6.74356,5.40324,4.37763,3.64234,3.19899,3.26584
22.9585,10.4463,7.00703,5.22114,4.14284,3.73022,3.20298,3.51869
18.6573,9.62788,6.93374,5.07243,4.11581,3.71401,3.27539,3.38857
18.0559,10.2539,6.73009,5.12864,4.18103,4.01949,3.17834,3.37578
22.7796,10.3646,7.29731,5.18944,4.12252,4.08488,3.59065,2.99497
20.8578,10.2772,6.68529,5.13956,4.18315,4.06316,3.46451,3.5669
19.3571,9.37079,7.09085,5.13954,4.40966,3.71444,3.15785,3.12989
