61.7931,30.669,19.6891,15.7433,11.8654,10.2735,9.95121,8.99947
58.2894,30.0851,18.7784,15.6763,12.1925,11.2099,10.1715,8.83668
57.6199,28.5391,19.6764,15.6215,11.8908,10.9912,9.96677,8.72249
60.2028,30.2217,19.6564,16.0731,11.8605,11.1492,9.80729,9.13761
59.4704,29.6635,18.5935,16.3873,11.8872,10.3803,9.1615,9.25346
58.2571,30.9543,19.1905,15.4918,11.86,10.6193,9.78678,8.23557
58.6684,29.0999,18.4985,15.4841,12.1118,11.6084,9.51541,8.78569
58.7346,30.7616,20.4058,15.162,11.835,10.9586,9.13492,8.4206
60.7919,30.1034,19.6486,15.6736,12.133,10.522,9.78648,9.31615
59.8176,29.6041,18.6477,16.5182,11.9521,10.6699,9.93655,9.1166
57.2457,29.7044,19.8121,15.1511,12.2061,10.6563,9.02628,9.69873
61.4769,31.5817,18.5709,16.2608,11.868,10.259,9.11907,8.46511
60.8612,29.2177,18.7416,15.8914,12.0242,10.7688,9.05859,9.24103
57.5284,32.0904,19.7412,16.2318,11.6389,11.001,9.17722,10.1692
58.527,29.4694,20.0173,15.5666,11.8079,11.9826,10.3528,8.95585
59.1038,30.9036,18.8328,15.7353,11.8267,12.7389,9.92226,8.63679
61.2933,29.9334,19.8444,15.6067,11.7513,12.1692,9.18571,8.45522
60.0162,29.9395,20.928,16.218,11.9741,11.8285,9.30513,8.995
60.7196,30.2509,19.8296,15.6443,11.8578,10.3995,9.4622,8.93678
59.3842,31.2019,18.9944,15.7372,12.038,11.13,9.63044,9.27234
60.1665,29.1858,20.0982,15.3561,11.8266,11.2286,9.44231,8.75417
59.7909,31.2225,18.9337,15.4375,12.4303,10.1993,9.69492,8.52773
60.1474,29.8181,18.8883,16.0236,11.9105,10.5844,9.65085,8.74851
59.6335,29.1068,18.6024,15.9913,12.1429,11.1902,9.27179,9.07268
61.5867,30.2101,19.958,14.9572,11.7725,10.2959,10.2952,8.18622
59.1441,30.1887,19.2314,15.0055,12.0938,10.5133,9.08302,8.44562
61.0975,29.1254,20.2904,15.0612,11.8585,10.3504,9.26759,9.1667
59.736,30.9491,18.9762,15.6428,11.7723,10.7045,8.9487,8.92092
61.6814,31.026,19.6398,15.251,11.8508,10.305,8.80555,9.80232
50.9414,31.3545,20.3716,15.3984,11.7788,10.8455,9.37594,8.90289
