0.809026,0.395239,0.20897,0.18793,0.145855,0.130049,0.183467,0.120052
0.660455,0.421484,0.228644,0.168371,0.142123,0.121745,0.205916,0.0972892
0.716864,0.421506,0.225334,0.186207,0.163161,0.144077,0.196377,0.113775
0.838605,0.433594,0.218349,0.178275,0.135819,0.128467,0.227204,0.122211
0.641932,0.416728,0.241459,0.173806,0.139224,0.125698,0.159123,0.113353
0.827853,0.427111,0.224467,0.183886,0.17037,0.126769,0.178354,0.108963
0.828182,0.318558,0.279614,0.212125,0.140013,0.142666,0.148362,0.0999594
0.875018,0.358219,0.251717,0.165777,0.13851,0.134168,0.14257,0.10862
0.835869,0.410169,0.253907,0.183241,0.170669,0.122163,0.166274,0.113058
0.84025,0.426844,0.242696,0.199907,0.159039,0.143585,0.151637,0.0954969
0.553258,0.426705,0.224601,0.210179,0.171189,0.118915,0.173297,0.0984802
0.64831,0.419061,0.235439,0.190231,0.171916,0.129514,0.181822,0.115717
0.789751,0.421093,0.247786,0.168323,0.144625,0.132359,0.18468,0.0951389
0.833467,0.34203,0.24127,0.169836,0.17449,0.134883,0.194289,0.113256
0.75229,0.36751,0.223442,0.181516,0.149241,0.145255,0.180785,0.107127
0.604673,0.338665,0.239998,0.185048,0.136542,0.126079,0.161107,0.119526
0.874564,0.41705,0.249377,0.191994,0.154087,0.126985,0.218687,0.108408
0.630964,0.424287,0.221571,0.188236,0.165626,0.122054,0.140365,0.10879
0.57116,0.402825,0.230228,0.179167,0.142081,0.136834,0.139303,0.0993868
0.560521,0.417999,0.23716,0.220464,0.140647,0.122146,0.167866,0.11484
0.548635,0.425947,0.21534,0.170295,0.134648,0.119589,0.137579,0.110043
0.838188,0.406908,0.279564,0.173504,0.150942,0.121861,0.128064,0.0948832
0.832586,0.394749,0.224473,0.212086,0.133179,0.120178,0.136243,0.100515
0.837249,0.426291,0.283354,0.18739,0.140755,0.142962,0.126285,0.0976403
0.602489,0.359314,0.236021,0.215326,0.158953,0.142825,0.130245,0.100484
0.622724,0.402812,0.231809,0.211453,0.1372,0.121069,0.142575,0.0913817
0.767033,0.403066,0.232283,0.170163,0.137675,0.148256,0.132459,0.100929
0.831665,0.375867,0.219191,0.171704,0.15885,0.143967,0.132185,0.112116
0.758034,0.412845,0.236413,0.212547,0.152702,0.141227,0.112978,0.0993181
0.578889,0.424194,0.283925,0.202399,0.16546,0.122517,0.136344,0.0927604
