0.999084,0.718422,0.525504,0.313186,0.307403,0.244444,0.230506,0.189753
1.56844,0.716056,0.532857,0.332217,0.28699,0.262643,0.235628,0.187407
1.17613,0.776834,0.445766,0.335622,0.304009,0.271678,0.207617,0.206689
1.4953,0.783221,0.458306,0.404079,0.318674,0.306552,0.233477,0.18998
1.32113,0.735353,0.528925,0.342198,0.287472,0.26378,0.348801,0.21135
1.07394,0.805636,0.43142,0.345517,0.266431,0.276638,0.418045,0.220933
1.56486,0.722715,0.449168,0.344967,0.26874,0.227763,0.484781,0.188683
1.41619,0.6977,0.473925,0.38316,0.318364,0.231478,0.308005,0.21353
1.5676,0.742161,0.409154,0.329529,0.287753,0.228355,0.263114,0.210503
1.55501,0.741066,0.529808,0.370893,0.279085,0.23834,0.277257,0.223932
1.34655,0.660361,0.441425,0.398777,0.296542,0.230605,0.272569,0.191213
1.12824,0.682919,0.439179,0.344909,0.263843,0.239535,0.314304,0.210681
1.44867,0.787984,0.475433,0.336916,0.267118,0.242505,0.293552,0.202843
1.27943,0.791589,0.458355,0.357531,0.306785,0.229275,0.273667,0.212883
1.2914,0.781282,0.473663,0.383691,0.337428,0.261816,0.233734,0.193777
1.28358,0.76643,0.499662,0.358707,0.285468,0.239878,0.238377,0.243408
1.28568,0.611108,0.527603,0.365075,0.279099,0.239822,0.284701,0.212406
1.53754,0.71891,0.450726,0.332733,0.269274,0.26098,0.290875,0.189987
1.57477,0.823984,0.427975,0.345229,0.306172,0.250564,0.270239,0.200698
1.21751,0.789155,0.53326,0.357298,0.277515,0.334674,0.305671,0.210264
1.4405,0.77003,0.524704,0.345797,0.271917,0.242332,0.314977,0.22331
1.32731,0.733942,0.452137,0.363958,0.292188,0.228458,0.296779,0.198383
1.08641,0.794088,0.514673,0.395826,0.28033,0.258923,0.388051,0.227664
1.10451,0.765517,0.477484,0.333599,0.295552,0.270201,0.358285,0.20739
1.36841,0.781795,0.496247,0.35697,0.263593,0.229403,0.326603,0.20002
1.55439,0.768181,0.525965,0.341777,0.305509,0.234245,0.302571,0.218878
1.51915,0.774493,0.536692,0.335856,0.318781,0.277048,0.307437,0.342342
1.33802,0.682516,0.446985,0.400653,0.280757,0.22829,0.333099,0.35821
1.52095,0.708585,0.462787,0.325716,0.279036,0.25367,0.271982,0.312214
1.52004,0.792272,0.443282,0.351241,0.298685,0.237647,0.244822,0.256926
