10.9786,5.35966,3.79228,3.18591,2.21101,2.15144,1.68653,1.97637
11.4698,5.58582,3.62164,3.08096,2.22001,2.09816,1.81874,1.95166
12.5155,5.22039,3.63481,2.87339,2.23739,1.93494,1.72441,1.94104
11.3887,5.59214,3.99941,3.23033,2.2663,1.90812,1.73029,1.97347
10.3479,5.02435,3.72588,2.77663,2.25281,1.913,1.80941,1.81414
11.9598,5.53741,3.56313,2.76031,2.20911,2.06723,1.82041,2.15782
11.079,5.90357,3.8629,2.72443,2.20518,1.89906,1.85307,2.26632
11.6265,5.84777,3.64825,2.88618,2.25331,1.88111,1.84657,1.80632
11.4878,5.57432,3.49454,2.85255,2.24635,1.92425,1.73462,2.02655
11.5292,5.69761,3.80728,2.96237,2.21239,2.01883,1.78884,1.97941
12.0681,5.27712,3.63102,2.78137,2.22147,2.14007,1.88118,1.88764
11.3384,5.73206,3.8125,2.81838,2.21727,2.03347,1.79936,1.92799
11.2365,5.19943,3.553,3.05116,2.20544,1.89689,1.74309,1.68251
11.5623,5.24538,3.66763,2.73096,2.22487,1.89269,1.9018,1.83204
10.9223,5.45799,3.58257,2.80566,2.30962,1.87309,1.75376,1.86245
11.8652,5.69708,3.8388,2.92646,2.21505,1.92483,1.80258,1.83392
11.7058,5.49451,3.64287,2.69349,2.38553,2.00082,1.91187,1.71021
11.5332,5.73509,3.75646,2.79531,2.3713,2.03407,1.73512,1.73516
11.0712,5.36558,3.63587,3.03599,2.26771,1.9456,2.11474,1.88151
11.1126,5.37304,4.04901,2.87332,2.27771,1.94675,1.66317,1.67523
10.0351,5.13621,3.64753,2.9938,2.23492,2.05719,1.74834,1.73681
10.8761,5.37412,3.99409,2.77791,2.32824,2.07375,1.81376,2.2193
12.0272,5.41199,3.60624,2.84281,2.36654,2.27554,1.68453,2.10242
11.06,5.61211,3.91637,2.92696,2.31469,2.3272,1.81122,2.18619
11.815,5.45352,3.79195,3.0099,2.21205,2.16648,1.70895,2.33342
11.8699,5.78675,3.89772,2.83568,2.23013,2.01886,1.77591,2.45132
11.751,5.258,3.61824,2.74142,2.29586,1.89942,1.72339,2.07496
11.6462,5.31736,3.95435,2.76074,2.26148,1.87947,1.85744,1.77144
11.7664,5.56378,3.67902,2.81015,2.97324,2.09056,2.02519,1.85746
11.182,5.54638,3.4735,3.02665,2.20263,2.08168,1.96616,1.81669
