6.00362,2.98031,2.04164,1.5633,1.15908,1.047,0.907813,0.88114
4.80054,3.15636,1.89513,1.47337,1.18463,1.02468,1.07944,0.786783
6.21422,2.92927,1.84998,1.50332,1.12918,1.05224,0.91142,0.879183
5.89473,2.99231,1.89633,1.57146,1.15462,1.05092,0.912024,0.795995
5.89082,3.06071,1.87193,1.51852,1.12022,0.973147,0.857376,0.8265
6.1565,3.06592,2.14213,1.45172,1.15982,1.0248,0.846354,0.790689
5.81394,3.05349,1.89155,1.45261,1.15388,1.08067,0.968448,0.866471
5.80441,3.20762,1.98517,1.44443,1.21096,1.03266,0.84189,0.896429
5.61672,3.17498,1.83404,1.44249,1.18424,1.04161,0.873051,0.868052
5.61704,2.97983,1.96343,1.41146,1.187,0.997262,0.92591,0.901423
6.03854,2.86579,1.87474,1.45423,1.48055,1.13407,0.851789,0.906496
6.29749,3.28421,2.12327,1.52873,1.15344,1.02307,0.904156,0.830102
6.05288,3.097,1.85496,1.54578,1.13935,1.00261,0.842687,0.928345
5.99673,2.94278,1.93516,1.40479,1.14545,0.982061,0.920002,0.931468
5.95985,3.09123,1.90619,1.61854,1.14809,1.00362,0.84876,0.800662
6.00188,3.17776,1.84111,1.67588,1.15401,1.05365,0.850137,0.795239
5.87518,2.90353,1.90812,1.4777,1.34628,1.03375,0.938365,1.00993
5.82512,2.97818,1.92198,1.61518,1.17234,1.00916,0.905352,1.33709
6.29646,3.1279,1.89089,1.43116,1.20868,0.995523,0.866375,1.27329
5.09772,2.90741,1.93384,1.45657,1.15766,1.04622,0.855266,1.13395
5.77457,2.77812,1.97633,1.47257,1.15545,1.12516,0.84925,1.18156
5.86963,3.04616,2.00486,1.46282,1.13957,1.03127,0.851279,1.01846
5.2988,2.89509,1.91931,1.52171,1.21479,1.12511,0.923231,0.983572
6.18099,2.80512,2.08291,1.52576,1.26471,0.998384,0.893266,0.933899
5.79577,3.20758,1.9505,1.46153,1.1728,0.994803,0.867319,1.03729
5.90309,2.87819,2.06619,1.50456,1.15486,0.998609,0.843052,0.907093
6.33154,2.97478,2.12393,1.46164,1.18917,0.984176,0.871526,0.871136
5.93471,2.93249,1.9487,1.41624,1.14854,0.991974,0.895344,0.918473
5.95307,2.90044,1.87374,1.41943,1.1533,0.977062,0.854937,0.870344
5.78271,3.0308,2.02943,1.46837,1.1775,1.0457,0.844224,0.897849
