1.42189,0.747263,0.501095,0.356763,0.288606,0.30942,0.204409,0.279954
1.34248,0.602105,0.458813,0.393814,0.329809,0.41394,0.21324,0.202579
1.53263,0.703206,0.418291,0.48291,0.276413,0.335368,0.245992,0.235323
1.52969,0.695956,0.424629,0.416061,0.275974,0.324992,0.256612,0.205073
1.25567,0.624328,0.400362,0.460552,0.263865,0.331257,0.261604,0.20968
1.48597,0.728248,0.484125,0.397812,0.311513,0.315582,0.298939,0.220846
1.55001,0.671289,0.391798,0.462496,0.286994,0.316703,0.244237,0.239921
1.63177,0.737374,0.428394,0.380738,0.279352,0.387692,0.213526,0.341023
1.35005,0.72668,0.539495,0.369481,0.269887,0.365358,0.237348,0.269748
1.31374,0.79947,0.495367,0.400169,0.266356,0.330156,0.241906,0.232353
1.28281,0.67926,0.521012,0.440463,0.272733,0.352566,0.219993,0.261162
1.48503,0.646196,0.492578,0.369429,0.269973,0.315961,0.212265,0.274035
1.39505,0.823996,0.489497,0.378367,0.301071,0.364453,0.232006,0.26879
1.30979,0.758507,0.503554,0.41506,0.268194,0.375585,0.233532,0.199156
1.34638,0.621315,0.470411,0.378702,0.272495,0.246581,0.206291,0.214431
1.25771,0.663361,0.543121,0.349072,0.271074,0.273029,0.1989,0.188085
1.14428,0.623774,0.520474,0.370604,0.273,0.296034,0.201266,0.242653
1.62541,0.683015,0.451633,0.415301,0.322789,0.256617,0.264011,0.263766
1.44304,0.579515,0.389678,0.462065,0.271549,0.236206,0.208506,0.240626
1.25201,0.736658,0.485756,0.421853,0.294158,0.244667,0.203684,0.298951
1.38981,0.73052,0.427725,0.383164,0.308063,0.23547,0.237424,0.28062
1.44183,0.783714,0.542117,0.472475,0.269596,0.277896,0.215617,0.283002
1.32641,0.807143,0.426839,0.367203,0.287306,0.239588,0.226069,0.250089
1.45289,0.701838,0.542599,0.363736,0.278865,0.253827,0.209261,0.21751
1.60493,0.7659,0.54018,0.391754,0.26497,0.247248,0.197099,0.259244
1.27484,0.807094,0.52125,0.426173,0.33086,0.264899,0.221645,0.260723
1.14091,0.781041,0.535359,0.38487,0.290603,0.235756,0.241436,0.210052
1.5489,0.673372,0.525623,0.364185,0.308047,0.231997,0.200651,0.231149
1.31214,0.621329,0.49268,0.416979,0.272864,0.237364,0.20513,0.24582
1.39585,0.614261,0.467634,0.450528,0.26479,0.296884,0.241051,0.227799
