4.17788,2.11806,1.39776,1.06053,1.12985,0.671581,0.570781,0.557822
3.42472,2.05422,1.33631,0.93862,1.15894,0.657323,0.615078,0.578788
3.45878,1.93544,1.42646,0.971503,0.938128,0.661285,0.580229,0.61816
4.24968,2.03662,1.33225,1.06458,0.882278,0.734068,0.601721,0.633479
4.53052,1.83652,1.32666,1.02966,0.832336,0.65745,0.582756,0.759995
4.3839,2.03374,1.38736,0.96052,0.779241,0.655032,0.61164,0.812709
3.55049,1.92444,1.33572,1.04722,0.787576,0.659558,0.683125,0.729975
4.56237,2.0778,1.25509,0.970257,0.78651,0.691117,0.612452,0.70032
3.2827,1.93227,1.31279,1.01627,0.808703,0.725367,0.60571,0.698321
4.48623,1.94869,1.45273,0.939145,0.788197,0.656272,0.625195,0.601692
3.54622,2.14998,1.23059,0.979386,0.810026,0.650443,0.626237,0.633446
3.96017,2.05425,1.28558,0.963046,0.819606,0.73131,0.599305,0.541885
4.15508,2.12309,1.24124,1.0032,0.807769,0.659937,0.689913,0.570903
4.62271,1.9618,1.34698,0.960555,0.860212,0.66407,0.626553,0.661747
4.52188,2.23793,1.48565,1.10492,0.824964,0.708958,0.609881,0.715006
4.44096,2.08666,1.33776,1.04846,0.842348,0.74263,0.662126,0.599515
4.11838,2.14205,1.47295,1.09555,0.790581,0.652214,0.689111,0.568672
4.54224,2.18753,1.35422,1.06194,0.801496,0.742551,0.647974,0.597446
4.40979,1.92051,1.29727,0.933266,0.795521,0.674629,0.60736,0.63971
4.53869,2.07596,1.49946,0.978898,0.837521,0.653254,0.586398,0.560574
3.22997,1.88755,1.41035,0.98002,0.879372,0.658922,0.625121,0.642048
4.19776,2.2333,1.28694,0.982161,0.861463,0.663199,0.582131,0.676705
3.9109,2.31131,1.30497,0.93527,0.833499,0.663482,0.606627,0.585854
4.35026,2.05292,1.39209,0.968353,0.785147,0.717577,0.632378,0.625278
4.55046,2.0101,1.32213,0.988929,0.781597,0.654948,0.592955,0.635101
3.7951,2.00751,1.20632,0.98132,0.774381,0.657973,0.602469,0.681703
4.18997,1.99209,1.34275,1.0062,0.857898,0.659755,0.621613,0.666594
3.39467,1.9059,1.51387,1.06567,0.861963,0.671847,0.606643,0.587934
4.53389,1.883,1.29809,0.954715,0.872258,0.665289,0.687626,0.656051
4.55016,2.27312,1.3245,0.971755,0.790841,0.692497,0.609986,0.716967
