3.1717,1.84479,1.23375,0.977564,0.739482,0.647764,0.699139,0.57184
3.46919,1.8457,1.3557,0.960768,0.794978,0.682294,0.628687,0.614062
3.97956,2.14087,1.20586,0.898071,0.856527,0.627385,0.652815,0.731703
3.68729,1.9731,1.30565,0.938615,0.735064,0.684772,0.612887,0.624656
3.70037,1.79852,1.13935,0.954155,0.738318,0.653406,0.65464,0.581899
4.02717,2.04706,1.20745,0.978099,0.762807,0.659975,0.695208,0.569086
4.13406,2.16509,1.18374,0.939129,0.751744,0.634924,0.58893,0.570016
3.87808,1.76219,1.21915,0.906078,0.774651,0.645336,0.614915,0.51408
4.18467,1.91144,1.10812,0.922218,0.725654,0.707108,0.568938,0.609551
4.21181,1.98709,1.20131,0.869681,0.747833,0.629147,0.596433,0.608065
3.51844,2.02577,1.32018,0.93636,0.724278,0.636876,0.619426,0.510425
3.75624,1.79143,1.26236,0.968666,0.852016,0.639176,0.616724,0.697646
3.70163,2.09569,1.14173,0.92896,0.859407,0.632946,0.545944,0.602497
3.94114,1.89115,1.29264,0.946981,0.749121,0.627801,0.543024,0.572731
3.5158,1.91939,1.142,0.89507,0.774634,0.607638,0.536889,0.592893
3.95506,1.9871,1.2119,0.918969,0.733093,0.694019,0.541616,0.54722
3.85858,1.91484,1.18621,0.881042,0.782207,0.665441,0.576382,0.510645
4.22615,1.71012,1.27446,0.910014,0.706531,0.613985,0.581329,0.517803
3.71779,2.03802,1.38484,0.944606,0.743163,0.621634,0.562366,0.602269
4.19517,1.9378,1.20062,0.952573,0.735963,0.673114,0.629304,0.634007
3.51031,1.85397,1.25582,0.862867,0.773862,0.671223,0.55916,0.648002
3.7294,1.86223,1.24288,1.04197,0.753049,0.640232,0.542424,0.647219
3.84667,1.89067,1.25513,0.915863,0.725647,0.628236,0.543783,0.634867
3.68222,1.78908,1.25579,0.974935,0.721635,0.684016,0.632706,0.57345
3.36834,2.02667,1.22574,0.941112,0.814559,0.628064,0.858743,0.565513
3.80228,1.93588,1.13365,1.01943,0.800347,0.617929,0.641607,0.504358
3.96187,2.04631,1.40983,0.971097,0.835067,0.634891,0.640941,0.524829
4.10186,1.98132,1.16929,0.994107,0.768887,0.684294,0.560432,0.544152
3.93973,1.91435,1.18701,0.876682,0.806174,0.651266,0.555141,0.6101
4.1814,1.73606,1.13121,0.953884,0.733304,0.728745,0.541412,0.554162
