0.194817,0.0999022,0.0556375,0.0507627,0.039602,0.0278697,0.0284395,0.0241568
0.192406,0.0726491,0.057687,0.0436041,0.03518,0.0293025,0.0258544,0.0285658
0.193736,0.0968841,0.0433587,0.0485493,0.0395501,0.0379598,0.0296187,0.0227293
0.191554,0.101767,0.0531728,0.0454119,0.0402958,0.0334897,0.029507,0.0274003
0.192473,0.0818639,0.0660897,0.0493525,0.0375942,0.0333474,0.0295393,0.0262518
0.193569,0.0708477,0.0469678,0.0532493,0.0395156,0.0335818,0.039742,0.0300721
0.126748,0.0726869,0.0528213,0.0425916,0.0326584,0.0275114,0.0294036,0.0272798
0.192267,0.0726414,0.0653432,0.0506089,0.0376325,0.0281768,0.0293854,0.0298874
0.152604,0.0773634,0.0705244,0.0439734,0.0398996,0.0338098,0.0268442,0.0233422
0.191878,0.0974681,0.0665954,0.0380905,0.039499,0.0336833,0.0256052,0.0280878
0.196507,0.0968479,0.0700923,0.0503488,0.0434789,0.033404,0.02926,0.0240159
0.184274,0.0726933,0.0672187,0.0420848,0.0401818,0.0335275,0.028366,0.0237516
0.195046,0.0964049,0.0671502,0.037184,0.0362932,0.0330758,0.030423,0.0263482
0.192743,0.0722558,0.066287,0.0404038,0.0401056,0.0333178,0.0362301,0.023086
0.191954,0.0737696,0.044839,0.0452716,0.0400113,0.0311024,0.0423512,0.0262748
0.192,0.100321,0.0663052,0.0496587,0.039506,0.0332659,0.0250611,0.0238796
0.193109,0.0817534,0.0650557,0.0389936,0.0353169,0.0272977,0.0294873,0.0238152
0.191861,0.070474,0.0570423,0.0444705,0.032962,0.0342342,0.041627,0.0290094
0.192991,0.0791893,0.0654939,0.0420102,0.0405264,0.034046,0.0304416,0.0527625
0.192342,0.0971751,0.0580527,0.0505903,0.0358113,0.0339519,0.0298486,0.0369504
0.114298,0.0968224,0.0680215,0.0439727,0.0329769,0.0285749,0.0293694,0.0287448
0.154676,0.072676,0.0658453,0.0513611,0.0344765,0.034656,0.025041,0.0261649
0.134863,0.0985,0.0652594,0.0362418,0.0416127,0.0312767,0.0253558,0.0291405
0.182675,0.0730574,0.0686291,0.0503669,0.0409645,0.0282795,0.0300401,0.0275791
0.166925,0.0642482,0.0627376,0.0370978,0.0352595,0.0289787,0.0296121,0.0263789
0.194434,0.0720685,0.0469626,0.045033,0.0382203,0.0466713,0.0300585,0.0235314
0.192454,0.0901939,0.0651397,0.0381068,0.0379994,0.0291857,0.036907,0.0228105
0.177693,0.0827049,0.0527769,0.0423422,0.0403543,0.029053,0.0241819,0.026644
0.184816,0.0721267,0.05192,0.0508063,0.0316711,0.0345697,0.0321297,0.0231249
0.194411,0.0936611,0.0715302,0.0435315,0.0319512,0.0301482,0.0378278,0.025895
